,tweet,sentiment,score,location,hashtags
1227,@user @user People of Kwara really came out in mass for PDP  ,neutral,0.6467691659927368,,AtikuOkowa2023 RecoverNigeria
1228,@user The love kwara people showed was massive  ,positive,0.9224037528038025,,AtikuOkowa2023 RecoverNigeria
1229,@user It was the best experience  ,positive,0.9798428416252136,Owosexual,RecoverNigeria AtikuOkowa2023
1230,@user @user @user You look like abandon project and you're here calling someone bigot. Oge rest. ,negative,0.8982154130935669,,AtikuOkowa2023
1231,@user Thank you kwara for the massive support  ,positive,0.9737377762794495,,AtikuOkowa2023 RecoverNigeria
1232," to H.E. Atiku Abubakar, GCON (Wazirin Adamawa), Nigeria's next President Insha Allah. May you have more strength and wisdom to continue with this journey of recovering Nigeria. Best wishes Sir.      http",positive,0.8166276216506958,"Fufore, Nigeria",76th_Birthday RecoverNigeria AtikuOkowa2023 AtikuInKwara AtikuKawai AtikuOkowa
1233,@user  ,neutral,0.636469841003418,"PortHarcourt, Rivers State",AtikuOkowa2023 RecoverNigeria
1234,@user Thank you Kwara for supporting a true movement  ,positive,0.9641374349594116,,AtikuOkowa2023 RecoverNigeria
1235,"@user The turnup was massive,God bless Kwara  ",positive,0.9500957131385803,where the violence is,AtikuOkowa2023 RecoverNigeria
1236,@user Welldone Kwara  ,positive,0.8187519907951355,,AtikuOkowa2023 RecoverNigeria
1237,"@user Massive work don in Kwara,God bless the people  ",positive,0.9134434461593628,,AtikuOkowa2023 RecoverNigeria
1238,@user Kwara is ready  ,neutral,0.6630374193191528,,AtikuOkowa2023 RecoverNigeria
1239," : The crowd is massive, joyous and energetic.    http",positive,0.9709732532501221,,RecoverKwaraWithAtiku RecoverNigeria AtikuInKwara AtikuOkowa2023 KwaraIsPDP
1240,@user The is immense support from Kwara state  ,positive,0.7579909563064575,In my Bag 💼🦋,AtikuOkowa2023 RecoverNigeria
1241,@user AA is coming !!!!!! 🇳🇬✊🏽✊🏽  ,positive,0.8449267148971558,In your heart 👻🫶🏾,AtikuOkowa2023 RecoverNigeria
1242,@user Kwara is Atikulated  ,neutral,0.8257339596748352,Nigeria,AtikuOkowa2023 RecoverNigeria
1243,@user Thank you Kwara for this turnup! Kwara in the bag!  ,positive,0.9785704016685486,,AtikuOkowa2023 RecoverNigeria
1244,@user @user Kwara in the bag! Moving forward ✊🏽🇳🇬  ,positive,0.9200243353843689,In your heart 👻🫶🏾,AtikuOkowa2023 RecoverNigeria
1245,@user @user Let’s go this together  ,positive,0.7733097076416016,Nigeria,AtikuOkowa2023 RecoverNigeria
1246,@user @user People of Kwara came through  ,neutral,0.7206405401229858,,AtikuOkowa2023 RecoverNigeria
1247,@user Kwara and Nigerians are ready for you  ,positive,0.5079638361930847,Lagos,AtikuOkowa2023 RecoverNigeria
1248,@user Atiku is the man for the job.  ,positive,0.6470798254013062,Nigeria,AtikuOkowa2023 RecoverNigeria
1249,@user @user People of Kwara came through. Now we move!  ,neutral,0.6314531564712524,,RecoverNigeria AtikuOkowa2023
1250,@user It’s all recovery with Kwara  ,neutral,0.600627601146698,,AtikuOkowa2023 RecoverNigeria
1251,@user Thank you Kwara state for the warm reception.  ,positive,0.978792130947113,,RecoverNigeria AtikuOkowa2023
1252,@user Gives me joy to Prince Olagunsoye Oyinlola back in the fold…..,positive,0.9479902982711792,"London, England",AtikuOkowa2023
1253,@user Thanks for gracing Kwara  ,positive,0.9259105324745178,,AtikuOkowa2023 RecoverNigeria
1254,@user The energy from Kwara yesterday was super.  ,positive,0.9225949645042419,,AtikuOkowa2023 RecoverNigeria
1255,@user @user Thank you Kwara ,positive,0.8949782848358154,,AtikuOkowa2023
1256,@user @user Kwara was a success!  ,positive,0.9575970768928528,,AtikuOkowa2023 RecoverNigeria
1257,@user @user They are a bunch of failures by the special grace of God  will win the election,negative,0.769676148891449,Nigeria,AtikuOkowa2023
1258,@user The love was surreal ,positive,0.6119356155395508,,AtikuOkowa2023
1259,The forgettable day in the history of Kwara. No doubt H.E Dr. @user is a living legend for @user    http,positive,0.7087623476982117,"Abuja, Nigeria",AtikuInKwara AtikuOkowa2023 AtikuIsComing
1260,Thank You @user For Make Kwara Proud of You Sir    http,positive,0.9770564436912537,,AtikuOkowa2023 AtikuInKwara BSST
1261,@user The moment there is a run up of Atiku with anybody then its clear. Very clear that AtikuOkowa have won even before the run off concludes,neutral,0.7052521705627441,k Abuja,
1262,@user Kwara is Atikulated  ,neutral,0.8257339596748352,,AtikuOkowa2023 RecoverNigeria
1263,@user We will always support you  ,positive,0.9453288316726685,Your village people’s house,AtikuOkowa2023 RecoverNigeria
1264,@user The best option  ,positive,0.7555328607559204,Somewhere,AtikuOkowa2023 RecoverNigeria
1265,"Thank you, Kwara State We love You all 😍    http",positive,0.9892346858978271,"Jos, Nigeria",WeWantPDPBack2023 AtikuOkowa2023 RecoverNigeria
1266,@user The massive crowd is just enough proof that alot of us are with you  ,positive,0.7171176075935364,with the hoes.,AtikuOkowa2023 RecoverNigeria
1267,"@user it was indeed a great privilege to have you here, we are Atikulated  ",positive,0.9852031469345093,find me?,AtikuOkowa2023 RecoverNigeria
1268,“Every section of this country has to be given a sense of belonging.” – Atiku  http,neutral,0.8235717415809631,Nigeria,AtikuOkowa
1269,"As Youths And As The Wings Of The Unifier, The Success Of The 2023 Polls For His Excellency @user @user and @user Rest On Our Shoulders. We Must Stand Strong 💪 As One Indivisible Body With A Mission To Actualizing Our Core Aim Of A Victorous 2023  http http",positive,0.8228614330291748,Abuja,AtikuOkowa2023
1270,"“Power sector reform will be a critical policy priority. Few years into my Government, Nigeria shall make giant strides in diversifying its sources of power and delivering up to 20,000 MW of electricity.”- Atiku  http",positive,0.6302262544631958,Nigeria,AtikuOkowa
1271,"@user Just compare and contrast the difference is perfectly very clear. Another mistake or wasted votes is another 4 years of suffering, poverty, and starvation. Voting for only @user is another 4 years of prosperity, employment, good governance, and a happy nation.  http",negative,0.46392539143562317,Nigeria,AtikuOkowa2023
1272,Remember to join 'Headline Roundup' this morning by 9am as we bring you detailed analysis on the latest issues around the nation. Broadcasts Live on all @user social channels   http,neutral,0.647383451461792,Nigeria,AtikuOkowa2023 RecoverNigeria
1273,"“Nigeria has never been this overwhelmed by insecurity in all parts of the country. As the commander-in-chief, I will restructure all our security architecture, create reforms across board and reverse this ugly trend.” – Atiku  http",negative,0.4857430160045624,"Lagos, Nigeria",AtikuOkowa
1274,"@user @user @user Just compare and contrast the difference is perfectly very clear. Another mistake or wasted votes is another 4 years of suffering, poverty, and starvation. Voting for only @user is another 4 years of prosperity, employment, good governance, and a happy nation.  http",negative,0.47784775495529175,Nigeria,AtikuOkowa2023
1275,"@user Atiku’s Presidential candidacy is one that guarantees to the Nigerian people, a progressive and focused Government, with a vision and positive notion of development, aided by professionalized and result-oriented public service. ",positive,0.7093806862831116,"Lagos, Nigeria",AtikuOkowa
1276,"@user Just compare and contrast the difference is perfectly very clear. Another mistake or wasted votes is another 4 years of suffering, poverty, and starvation. Voting for only @user is another 4 years of prosperity, employment, good governance, and a happy nation.  http",negative,0.46392539143562317,Nigeria,AtikuOkowa2023
1277,@user @user Yes we will  ,positive,0.6720190644264221,,RecoverNigeria AtikuOkowa2023
1278,@user “We must adopt a new economic management model that will cure all the federating units of this addiction to oil revenues.” – Atiku ,neutral,0.7203994393348694,Nigeria,AtikuOkowa
1279,Kwara State Stands for  🥰     http,positive,0.6478590369224548,"Ilorin, Nigeria",ATIKULATED AtikuOkowa2023 AtikuInKwara AtikuIsComing Saraki
1280,@user E choke 🙄 Thank God for my mum ooh.  we shall recover Nigeria. We have full confidence in Atiku Abubakar ✌️,positive,0.8608264923095703,Nigeria,atikuokowa
1281,"@user Thank you, Kwara Atiku is committed to making Nigeria work for all not just few  ",positive,0.8850213885307312,To & fro,AtikuOkowa2023 RecoverNigeria
1282,Happiest Birthday to the incoming President of Nigeria @user May God's plan for your life be fulfilled and may every good things of life come your way. You are a blessings to Nigeria. You are loved.     http,positive,0.9901686906814575,Nigeria 🇳🇬,HappyBirthdayAtiku HappyBiirthday AtikuOkowa2023 AtikuBirthday
1283,"@user As a private businessman of many years, Atiku has gathered a very deep understanding of our economy and its challenges. He will put that understanding to work on the fortunes of our dear nation, as President. ",positive,0.6027712225914001,Nigeria,AtikuOkowa
1284,@user It was a privilege  ,neutral,0.6781215667724609,,AtikuOkowa2023 RecoverNigeria
1285,"@user The show of love is overwhelming. Come 2023, Atiku shall become Nigeria's president  ",positive,0.8521060943603516,,AtikuOkowa2023 RecoverNigeria
1286,@user The unifier has come to restore Nigeria to oneness  ,neutral,0.5693176984786987,,AtikuOkowa2023 RecoverNigeria
1287,"@user The turn out was so massive, kwara is ready to  ",positive,0.798382580280304,"Sao Paulo, Brazil",RecoverNigeria AtikuOkowa2023
1288,"PDP will undoubtedly clinch power come 2023, we'll definitely wins every seat. Nigeria will be great again, and Atiku will be president inshaa Allah.   ",positive,0.929349958896637,Nigeria,Atikukawai AtikuOkowa ResetNigeria
1289,@user The pure love  ,positive,0.7940080761909485,,AtikuOkowa2023 RecoverNigeria
1290,@user Kwara is in the bag for Atiku/Okowa  ,neutral,0.8810386061668396,"Ibadan, Nigeria ",AtikuOkowa2023 RecoverNigeria
1291,@user They have chosen their candidate which is  ,neutral,0.8086031675338745,,AtikuOkowa2023 RecoverNigeria
1292,@user KWARA turn out was so massive  ,positive,0.8620012402534485,,AtikuOkowa2023 RecoverNigeria
1293,@user   Supercharged Kwara for Atiku ❤️,positive,0.9006410837173462,,AtikuOkowa2023 RecoverNigeria
1294,@user We can only get the best from Atiku  ,positive,0.674426794052124,,AtikuOkowa2023 RecoverNigeria
1295,@user The best man for the recovery  ,positive,0.8706896305084229,,AtikuOkowa2023 RecoverNigeria
1296,"Since democracy in 1999, Nigeria's unity has never been this threatened. Atiku will reverse this ugly reality. And as a detribalized Nigerian, He will unify this country.  http",neutral,0.5077875256538391,Nigeria,AtikuOkowa
1297,@user @user Kwara knew is a moment for recovery  ,neutral,0.7547963261604309,,AtikuOkowa2023 RecoverNigeria
1298,@user You have given us Hope again  ,positive,0.9229397773742676,,AtikuOkowa2023 RecoverNigeria
1299,@user   Kwara for Atiku,neutral,0.9078360199928284,,AtikuOkowa2023 RecoverNigeria
1300,@user Kwara is always supercharged for our incoming president  ,positive,0.7242138981819153,,AtikuOkowa2023 RecoverNigeria
1301,"@user “I am driven by passion and the desire to give back to the country, the good the society and the country has done for me.” – Atiku ",positive,0.7972567677497864,Nigeria,AtikuOkowa
1302,@user The support showed by kwaraians is really massive  ,positive,0.8884380459785461,"San Jose, CA",AtikuOkowa2023 RecoverNigeria
1303,@user Massive crowd and support for the people's man  ,positive,0.8314903974533081,,AtikuOkowa2023 RecoverNigeria
1304,@user Atiku for President. Team PDP.  ,neutral,0.8046987652778625,,AtikuOkowa2023 RecoverNigeria
1305,@user That was a set time recovery moment for our dear country  ,positive,0.5941621661186218,"ABUJA, NIGERIA",AtikuOkowa2023 RecoverNigeria
1306,@user The love was massive  ,positive,0.8679673671722412,"Abuja, Nigeria",AtikuOkowa2023 RecoverNigeria
1307,@user Atikulated energy  ,neutral,0.8409266471862793,"Federal Capital Territory, Nig",AtikuOkowa2023 RecoverNigeria
1308,@user The President of our time welcome  ,positive,0.9060491323471069,"Abuja, Nigeria",AtikuOkowa2023 RecoverNigeria
1309,@user The man for the job  ,positive,0.5783017873764038,,AtikuOkowa2023 RecoverNigeria
1310,@user   Thank you kwara,positive,0.8933373093605042,Polo,AtikuOkowa2023 RecoverNigeria
1311,@user Thank you my President  ,positive,0.963922381401062,,AtikuOkowa2023 RecoverNigeria
1312,Fertilisers will be affordable under an Atiku Presidency.  http,positive,0.5249373912811279,"Lagos, Nigeria",AtikuOkowa
1313,@user Cost of raw materials for food processing will become affordable under an Atiku Presidency. ,neutral,0.611203670501709,"Lagos, Nigeria",AtikuOkowa
1314,"@user @user The time to thrive is now, let Atiku lead  ",positive,0.580642580986023,,AtikuOkowa2023 RecoverNigeria
1315,@user Atiku is the best man for the job. Atiku for President. ,positive,0.8729311227798462,,AtikuOkowa
1316,@user @user The work has begun  ,neutral,0.7851597666740417,,AtikuOkowa2023 RecoverNigeria
1317,Nigeria will become self-sufficient under an Atiku presidency.  http,neutral,0.5562182068824768,"Abuja, Nigeria",AtikuOkowa
1318,Happy birthday to you my incoming President.   http,positive,0.9869150519371033,"Lagos, Nigeria",AtikuOkowa2023 Atikukawai
1319,"@user Under Atiku's Presidency, the agricultural sector will witness business boom. ",positive,0.665851891040802,"Abuja, Nigeria",AtikuOkowa
1320,@user This one thing I am sure of is that Nigerians really need PDP back and  is set to  ✊🏾🇳🇬,neutral,0.5559433698654175,World,AtikuOkowa2023 RecoverNigeria
1321,1/2  are being compared to a parasitic mosquito in this video campaign. Let us not forget that it was  that made an environment that conditioned Nigerians to vote the former.         http,negative,0.6211947798728943,"Lagos, Nigeria",APC PDP SouthwestUmbrellaForum Abuja Nigeria AtikuOkowa2023 ابوجا نيجيريا アブジャ ナイジェリア
1322,"Atiku, the Presidential candidate with the magic wand to help grow the agricultural sector.  http",neutral,0.5941181778907776,Nigeria,AtikuOkowa
1323,Thank you Kwara. Atiku is coming!!!    http,positive,0.8889387845993042,,AtikuInKwara AtikuOkowa2023 atiku
1324,@user Ajaokuta Steel company will be back on its feet under an Atiku Presidency. ,neutral,0.5573382377624512,Nigeria,AtikuOkowa
1325,The energy sector will be well boosted under an Atiku Presidency.  http,positive,0.8769194483757019,Nigeria,AtikuOkowa
1326,@user There will be value for investments in Nigeria under Atiku as President. ,positive,0.543942391872406,Nigeria,AtikuOkowa
1327,"Under an Atiku Presidency, the cost of goods will drop as there will be market competition that will cause cost of goods to crash on its own.  http",neutral,0.5036241412162781,"Lagos, Nigeria",AtikuOkowa
1328,"@user Atiku is constantly saddened by the rate of unemployment in Nigeria under this current dispensation. He intends to end unemployment as as soon as possible as President, come 2023. ",negative,0.5672831535339355,"Lagos, Nigeria",AtikuOkowa
1329,"Under an Atiku Presidency, foreign investors will take Nigeria as their Number One investment hub in Africa.  http",neutral,0.7033410668373108,,AtikuOkowa
1330,"@user Under an Atiku Presidency, businesses will thrive again. ",positive,0.7888981699943542,,AtikuOkowa
1331,"Happy Birthday Mr President Sir. May your reign be long,Peaceful and Prosperous to Nigerians and your family Amen🙏🏾🇳🇬📌   http",positive,0.9805209636688232,"Abuja, Nigeria",RecoverNigeria AtikuOkowa2023
1332,"Jobs, jobs, jobs; those are what Atiku is bothered about as to the state of Nigeria. He knows that with high rate of employment, Nigeria will be better again.  http",neutral,0.4865456223487854,"Abuja, Nigeria",AtikuOkowa
1333,@user @user A movement that speaks a lot of volume  ,neutral,0.5002089738845825,,AtikuOkowa2023 RecoverNigeria
1334,@user Atiku will create jobs. He has done it before. He normally does it. ,neutral,0.5859760046005249,"Abuja, Nigeria",AtikuOkowa
1335,"@user @user @user Join the moving train 🚂 support, canvass and vote 💪 for AtikuOkowa in 2023",positive,0.5322437882423401,,
1336,@user @user Together we shall make Nigeria great again  ,positive,0.8916573524475098,,AtikuOkowa2023 RecoverNigeria
1337,@user @user Let’s do this together 🙌  ,positive,0.9282782077789307,parody,AtikuOkowa2023 RecoverNigeria
1338,@user @user Thank you Kwara  ,positive,0.9111180901527405,,AtikuOkowa2023 RecoverNigeria
1339,@user @user Thank you Kwara  ,positive,0.9111180901527405,"Abuja, Nigeria",AtikuOkowa2023 RecoverNigeria
1340,@user It’s a Done deal  ,neutral,0.7154114842414856,"Abuja, Nigeria",AtikuOkowa2023 RecoverNigeria
1341,@user Recovery is a must  ,neutral,0.4903891086578369,,AtikuOkowa2023 RecoverNigeria
1342,@user @user That’s the mission  ,neutral,0.757230818271637,"Abuja, Nigeria",AtikuOkowa2023 RecoverNigeria
1343,@user @user All the way  ,positive,0.540841281414032,,AtikuOkowa2023 RecoverNigeria
1344,"@user @user The turn out was so crazy, kwara is ready to  ",neutral,0.47160467505455017,"Sao Paulo, Brazil",RecoverNigeria AtikuOkowa2023
1345,@user @user The unifier has come to restore Nigeria to oneness  ,neutral,0.6013071537017822,,AtikuOkowa2023 RecoverNigeria
1346,@user @user They have chosen their candidate which is  ,neutral,0.8107166290283203,,AtikuOkowa2023 RecoverNigeria
1347,I think Tinubu would be happy to see this Video of Wike and His G-5 wagon Governor's Dancing to  Victory http,positive,0.7798001170158386,,AtikuOkowa2023
1348,"@user @user Thank youu, we believe in you💚❤️  ",positive,0.9815599918365479,with the hoes.,AtikuOkowa2023 RecoverNigeria
1349,@user @user Atiku!!!  ,neutral,0.6360214948654175,,AtikuOkowa2023 RecoverNigeria
1350,@user @user KWARA turn out was so massive  ,positive,0.8825843930244446,,AtikuOkowa2023 RecoverNigeria
1351,@user @user We were glad to have you  ,positive,0.9559210538864136,find me?,AtikuOkowa2023 RecoverNigeria
1352,"Kwara State didn't wait for PDP to share money before they turned out in mass to show their support, it means they are tired of the hunger that comes after a bad government take over. This is the first step to embracing good governance🔥 Thank you Kwara  http",positive,0.5980104207992554,"Warri, Nigeria",AtikuOkowa2023
1353,@user @user Thank you Kwara❤️  ,positive,0.9642612338066101,,RecoverNigeria AtikuOkowa2023
1354,"The G-5 Governors of the PDP thrilled Nigerians with hilarious dance steps yesterday, to the amazement of all in attendance. A new song has been uploaded to that effect. These guys are the real deal. beware. Settle the rift now.",positive,0.9359439015388489,,AtikuOkowa
1355,@user @user Thank you Kwarans  ,positive,0.9302383065223694,,RecoverNigeria AtikuOkowa2023
1356,@user @user Expectations  ,neutral,0.7664272785186768,,AtikuOkowa2023 RecoverNigeria
1357,@user @user Let's go  ,positive,0.674894392490387,,AtikuOkowa2023 RecoverNigeria
1358,Gombe state is oil producing state. I'm proud to be from the first oil state in Northern Nigeria. My vote is for Atiku. Atiku Abubakar can do better.   http,positive,0.5929191708564758,Nigeria,Atikukawai AtikuOkowa2023
1359,@user @user Yes sir  ,neutral,0.5224254131317139,Your village people’s house,AtikuOkowa2023 RecoverNigeria
1360,@user @user   ATIKULATED,neutral,0.8023808598518372,Polo,AtikuOkowa2023 RecoverNigeria
1361,"@user @user Yes, we will take back Nigeria  ",positive,0.6914127469062805,Somewhere,AtikuOkowa2023 RecoverNigeria
1362,@user @user Victory is assured ✌️💪  ,positive,0.8536728620529175,,AtikuOkowa2023 RecoverNigeria
1363,@user @user @user That’s cool. We’ll do it without you; for you.  ,positive,0.9522969722747803,Nigeria,AtikuOkowa2023 RecoverNigeria
1364,@user @user I believe there is so much our country shall benefit when Atiku/Okowa takes the mantle of the leadership of our country  ,positive,0.8066287040710449,To & fro,AtikuOkowa2023 RecoverNigeria
1365,@user @user We can We will  ,positive,0.7598345875740051,"New Jersey, USA",RecoverNigeria AtikuOkowa2023
1366,"@user @user Kwara State has indeed made us proud 🙌. Atiku-Okowa is fully loaded with the best security, educational and economic agenda. We will play our part by voting for . Together we will .",positive,0.9433980584144592,"Abuja, Nigeria",AtikuOkowa2023 recoverNigeria
1367,@user @user We are ready to  ,positive,0.5222685933113098,,RecoverNigeria AtikuOkowa2023
1368,@user @user Impressive from Kwara people to come out ej mass to receive the  ,positive,0.7466750741004944,where the violence is,RecoverNigeria AtikuOkowa2023
1369,@user @user This is great!!  ,positive,0.986770749092102,Owosexual,AtikuOkowa2023 RecoverNigeria
1370,@user @user  for 2023. The country needs great leaders that will get it right and get it better.,positive,0.8837575316429138,Abuja,AtikuOkowa
1371,@user @user Super glad to have you guys  ,positive,0.9856823086738586,,AtikuOkowa2023 RecoverNigeria
1372,@user @user Thank you Kwara  ,positive,0.9111180901527405,,AtikuOkowa2023 RecoverNigeria
1373,@user @user Thank you sir for all the good work  ,positive,0.98177170753479,,AtikuOkowa2023 RecoverNigeria
1374,@user @user We fully stand with you  ,positive,0.8475292325019836,,AtikuOkowa2023 RecoverNigeria
1375,"@user @user There is hope for our country, Nigeria  ",positive,0.8560077548027039,,AtikuOkowa2023 RecoverNigeria
1376,@user @user Okowa bringing the recover Nigeria message to Kwara  ,neutral,0.8396732807159424,,AtikuOkowa RecoverNigeria
1377,@user @user We are fully ready for you Atiku 💯  ,positive,0.8140126466751099,Nigeria,AtikuOkowa2023 RecoverNigeria
1378,@user @user @user @user A lot of sane people will vote @user if you on the opposite won't.,neutral,0.6254075765609741,,
1379,@user @user The only movement with real message and true leadership  ,positive,0.6814572215080261,"Federal Capital Territory, Nig",AtikuOkowa2023 RecoverNigeria
1380,"See ehhh, if I continue to rant Uncle Elon might just get angry with the length and fire me from twitter 😁 All I'm saying is VOTE WISELY COME 2023            ",negative,0.6138473153114319,,2023Elections shettima Tinubu Atiku PeterObi YusufDatti okowa TinubuShettima AtikuOkowa2023 ObiDatti023 INEC Obidients
1381,@user @user Let’s do this together 🙌  ,positive,0.9282782077789307,Lagos,AtikuOkowa2023 RecoverNigeria
1382,"@user @user @user The crowd was massive, smiles on everyone faces to have hope again  ",positive,0.9730848073959351,,AtikuOkowa2023 RecoverNigeria
1383,@user @user  ,neutral,0.665004312992096,"PortHarcourt, Rivers State",AtikuOkowa2023 RecoverNigeria
1384,@user @user Waooooo! This is impressive. The people of kwara have sent the message. Nigerians we need to embrace the Atiku-Okowa ticket. The solution we seek as a country will be manifested in this ticket.  ,positive,0.9276772737503052,"San Jose, CA",AtikuOkowa2023 RecoverNigeria
1385,"@user @user By God's grace, the mandate shall be delivered for Atiku/Okowa come 2023  ",positive,0.7229774594306946,"Ibadan, Nigeria ",AtikuOkowa2023 RecoverNigeria
1386,@user @user We are getting there  ,positive,0.6822043061256409,,AtikuOkowa2023 RecoverNigeria
1387,@user @user It was a remarkable moment yesterday  ,positive,0.9574761986732483,"ABUJA, NIGERIA",AtikuOkowa2023 RecoverNigeria
1388,"@user @user @user @user You might still receive sense before Feb 2023, in case you did not retrieve your sense before then, that still won't stop AtikuOkowa.",neutral,0.7422230243682861,,
1389,@user @user The crowd in Kwara was massive  ,positive,0.6866222620010376,,AtikuOkowa2023 RecoverNigeria
1390,@user @user Together we shall!!!  ,positive,0.8411117792129517,,AtikuOkowa2023 RecoverNigeria
1391,@user @user Thank you kwara for the warm welcome  ,positive,0.9834982752799988,"Abuja, Nigeria",AtikuOkowa2023 RecoverNigeria
1392,@user @user forever Atikulated  ,neutral,0.8239454030990601,,AtikuOkowa2023 RecoverNigeria
1393,@user @user thank you Kwara.   ,positive,0.9332854747772217,,AtikuOkowa2023 AtikuInKwara RecoverNigeria
1394,Recover Nigeria    http,neutral,0.7324547171592712,Somewhere around earth ,RecoverNigeria AtikuOkowa2023 AtikuOkowa
1395,Are you guys ready to help @user and @user ?  http,neutral,0.7011598348617554,Nigeria,RecoverNigeria AtikuOkowa2023
1396,"Hello my people remember sapa dey, if they pay you for rally, attend the rally collect the money and buy foodstuff afterall they stole if from our country, come 2023 vote wisely 😉 👍 . . .     ",neutral,0.4987727701663971,,PeterObi Tinubu Atiku ObiDatti023 AtikuOkowa2023
1397,@user @user @user @user Yes ,positive,0.48780199885368347,,AtikuOkowa2023
1398,"@user @user @user Someone that can't pull votes in jigawa,Kaduna,Kano, sokoto wants to win😂 I wonder where you Obidients think from sef Tufia ",negative,0.4967612326145172,,AtikuOkowa2023
1399,@user @user @user Online brats😂 ,neutral,0.632680356502533,,AtikuOkowa2023
1400,To Empower The Youth's Of Nigeria We Belive AtikuOkowa Will Deliver Nigeria And To Make A Great Lead By Allah Grace And Power Vote PDP 🇮🇹 Vote   http,positive,0.7197921276092529,"Paiko, Nigeria",AtikuOkowa2023 AtikuOrganisingForAction
1401,@user @user Lol ,neutral,0.543691098690033,,AtikuOkowa2023
1402,@user Thank God you said it's a dream Dreamers ,positive,0.8830772042274475,,AtikuOkowa2023
1403,Worry is a rent paid by he who borrowed trouble 🥴 @user  http,negative,0.6570901274681091,Federal Capital Territory,AtikuOkowa2023
1404,   Arrival of @user Candidate for House of Representatives Alhaji Mohamed Ibrahim @user Asa/Ilorin West Federal Constituency at metropolitan square venue of Kwara PDP Presidential campaign flagoff yesterday in Ilorin. http,neutral,0.9418043494224548,"Kwara, Nigeria",KwaraPDP Ajia2023 AtikuOkowa2023
1405,"To be honest @user has the best policy document. @user Govt will reduce social tension, unlock Nigeria’s prosperity and allow each subnational entity to grow at its own pace. ",positive,0.8896075487136841,"Abuja, Nigeria",AtikuOkowa2023
1406,I have the belief that the youth and women will make history under the administration of  Vote the man who has been a youth and women friendly  http,positive,0.7890899181365967,Port Harcourt,AtikuOkowa RecoverNigeria
1407,"Thank you Kwara. 👏 Thank you Oloye @user As one, we can get it done ✅      http",positive,0.9646695256233215,Abuja,RecoverKwaraWithAtiku RecoverNigeria BetterWithPDP AtikuInKwara AtikuOkowa2023
1408,How @user shutdown kwara yesterday.⛱💪🏼   http,neutral,0.6948105692863464,"Kano, Nigeria",AtikuOkowa2023 AtikuOkowaInKwara
1409,@user Indeed kwara have show up by God grace 2023 is for ATIKUOKOWA,positive,0.5350407958030701,,
1410,"Congratulations and a hearty cheers to the Waziri Adamawa, the PDP Presidential candidate, @user and @user , the PDP Lagos Governorship candidate. Many Happy Returns.       http",positive,0.9806227684020996,"Lagos, Nigeria",theunifier jandorforgovernor jandorfunke2023 liberatelagos jafuneko2023 AtikuOkowa2023
1411,All pure joy. No forced propaganda joy. No emotional blackmail joy. They love Oloye @user &amp; @user . 😍  http,positive,0.9755300283432007,"Abia, Nigeria",AtikuOkowa2023
1412,"@user @user God bless the people of Kwara state, just as you come out to show solidarity, do come out to vote AtikuOkowa come 2023 thank you.",positive,0.8620625138282776,,
1413,@user @user Kwara people have also come out to show solidarity because they're tired of suffering they have chosen AtikuOkowa.,neutral,0.6411880850791931,,
1414,"Happy birthday Your Excellency @user Abubakar the President Federal Republic of Nigeria, wishing you more health and vitality. Will love to see you and present a birthday gift to you personally sir.  ",positive,0.9865326881408691,"Abuja, Nigeria",HappyBirthdayPresidentAtiku AtikuAbubakar
1415,@user @user Of course! They want to show that they are united. All the presidential candidates are working deceitfully to counter the projected winner @user The man with the experience and a bigger heart to accommodate all. Join the winning team. Join the unifier. ,neutral,0.4512828588485718,Northern Nigeria,AtikuOkowa2023
1416,The decision to eradicate the failed APC government by the Kwara people Wass taken before the arrival of AtikuOkowa and PDP family.  http,neutral,0.6445268392562866,,RecoverNigeria
1417,"@user @user It is yes yes for PDP, Kwarains are ready. AtikuOkowa ",positive,0.7326481938362122,,RecoverNigeria
1418,"@user @user The great people of Kwara State have shown their love, support and commitnent to PDP And Atiku-Okowa by turning up massively. Together we are united as one. lets make it happen as we change the narrative in 2023.   ",positive,0.9138368368148804,"Federal Capital Territory, Nig",AtikuInKwara AtikuOkowa2023 RecoverNigeria
1419,"@user @user As the party had achieved success with other states, Kwara state was a success too. As one in the spirit of togetherness, we can get it done.   ",positive,0.8724967837333679,Abuja,AtikuInKwara RecoverNaija AtikuOkowa2023
1420,"Voters Readiness Research has shown that more than 97% of over 24,000 respondents have registered and over 80% of this respondents have collected their PVCs       ",neutral,0.6220570206642151,"Lagos, Nigeria",ObiDatti2023 TinubuShettima2023 AtikuOkowa2023 arisetv INFO research PoliticsToday
1421,@user @user @user 2022 Baby cry wella. http,neutral,0.768475353717804,Nigeria,AtikuOkowa2023
1422,Atiku don collect Kwara finish… e don clear for batist and obedient eye…   http,neutral,0.7872682213783264,"Abuja, Nigeria",AtikuInKwara AtikuOkowa2023
1423,A unifier with a master strategist have come together to rescue Nigeria. PDP is one family whose mandate is to better the lives of Nigerians. Kwara State was massive today!    http,positive,0.6356626152992249,Ask google!!!,RecoverNaija AtikuOkowa2023 Victory2023
1424,A unifier with a master strategist have come together to rescue Nigeria. PDP is one family whose mandate is to better the lives of Nigerians. Kwara State was massive today!    http,positive,0.6356626152992249,,RecoverNaija AtikuOkowa2023 Victory2023
