,tweet,sentiment,score,location,hashtags
2402,Asiwaju Bola Ahmed Tinubu documentary is currently on @user ,neutral,0.9386107921600342,Abuja,BAT2023
2403,   http,neutral,0.5416054725646973,United States,BAT2023 Tinubu Aco
2404,"Just in... Asiwaju Bola Ahmed Tinubu @user receives blessings from the real and original yoruba afenifere leader /chieftain in Akure. We had always maintained that the loud-mouthed ""afenifebi"" man that endorsed Naanu was a time waster.   http",neutral,0.5934185981750488,Lagos,BAT2023 RenewedHope2023
2405,"This  illness get as be o. E be like the illness is not illnessing enough. Akanbi, why do they hate you so? 🤔🤔🤔    http",negative,0.9281428456306458,Here,Tinubu BAT2023 EmiLoKan Jagaban
2406,FLASH: Asiwaju is expected to meet with organized private sector this week in Lagos!  @user @user @user http,neutral,0.8101977109909058,Digital Media ,BAT2023
2407,"Asiwaju Bola Ahmed Tinubu prays for Pa Fasoranti, says Be alive to attend my inauguration  http",neutral,0.7240464687347412,Nigeria,BAT2023
2408,"A plea to the south easterners, when next you have the chance, please nominate your best. Don't ever try to package a failure... ....",neutral,0.5753576159477234,Nigeria,BAT2023
2409,"It's good to have good Elder at home like this Pa Ayo Fasoranti, Afenifere Leader to receive priceless blessings like ASIWAJU.  http",positive,0.9350165724754333,,Bat2023
2410,"It's good to have good Elder at home like this Pa Ayo Fasoranti, Afenifere Leader to receive priceless blessings like ASIWAJU.  http",positive,0.9350165724754333,,Bat2023
2411,"Afenifere leader, Pa Reuben Fasoranti blessed and endorsed Jagaban in Akure today...  @user @user @user @user @user @user @ Akure http",positive,0.7571591138839722,,bat2023
2412,"How am I sure that Obi will not last December... February is 3months away, and sincerely, you can't lie or deceive people for that long... Ó mà ká lójú everybody... ...",negative,0.6331055760383606,Nigeria,BAT2023
2413,"Buhari, North proved to me Nigeria can survive its unity, Tinubu tells Afenifere leaders …presents Action Plan to Yoruba leaders http   ",neutral,0.5233649015426636,worldwide,RenewedHope2023 BAT2023 Tinubu2023
2414,"You will not die, you will live to see a great, powerful, productive, working new Nigeria under the leadership of President Peter Gregory Obi.     @user ",positive,0.8710987567901611,Nigeria,Peterobi ObidattiInLafia Obidients BAT2023 lagos
2415,"@user There are no words that can take me where your message does. With this message stronger and more direct. Thank you for the words I hear, the colours of life that shine from your lessons. You always ease my doubt.      http",positive,0.9582695364952087,"Enugu, Nigeria",Chimaroke ebeanoDOINGS ebeano ebeanoNADEMDRUSME BAT2023
2416,"if SM supports , where does that leave Teslim tho? 🤔",neutral,0.8883089423179626,karl-marx-stadt,BAT2023
2417, http,neutral,0.451726496219635,Tea house drinking tetley,BAT2023
2418,The question people should be asking amoda ogunlere is who killed Funso Williams?    ,neutral,0.5389959812164307,Earth,PeterObi4President2023 Nigeria Tinubu BAT2023
2419,"Makinde knows that the Tinubu tsunami will swept all over the country and especially it will be deadliest in d SW, hence anybody or party in the way of this BAT tsunami movement will be swept away, that’s why Makinde is not going against it  http",negative,0.5379367470741272,,BAT2023
2420,Ebano is justifying his inclusion in the APC Campaign committees.  http,neutral,0.7704768776893616,"Lagos, Nigeria",BAT2023
2421,Asiwaju Bola Ahmed Tinubu @user gets backing of Afenifere Leaders.  ♾ ♾ ♾  http,neutral,0.6356643438339233,"Abuja, Nigeria",BAT2023 BATKSM2023
2422,"JUST IN:- Asiwaju Bola Ahmed Tinubu @user get the blessings and support of the Original and Patriotic Afenifere Leaders today in Akure, Ondo State.  ♾ ♾  http",positive,0.6521027684211731,"Keffi, Nigeria",BAT2023 BATKSM2023
2423,@user @user Let that sink in their heads! ,neutral,0.5848296880722046,,BAT2023
2424,"JUST IN:- Asiwaju Bola Ahmed Tinubu @user get the blessings and support of the Original and Patriotic Afenifere Leaders today in Akure, Ondo State.  ♾ ♾ ♾  http",positive,0.6793208718299866,"Abuja, Nigeria",BAT2023 BATKSM2023
2425,"@user - ""Friend of the North...pride of the South""    http",neutral,0.8313446044921875,"Lagos, Nigeria",RenewedHope2023 BAT2023 BATKSM2023
2426, http http,neutral,0.6371896862983704,"Port Harcourt, Nigeria.",BAT2023
2427,"South West is locked down. Sope otilo oo.  ati Oyo,Osun,Ogun, Ekiti, Ondo, Lagos state. Stop playing.",negative,0.8080374002456665,Earth,BAT2023
2428,"Prayer is key. Afenifere Leader, Paa Fasaranti prays victory for Asiwaju in the coming elections.  http",neutral,0.5247223973274231,"Abuja, Nigeria",BAT2023
2429,"Chief Olu Falae, former Minister of Finance and former Secretary of the Government of the Federation admonishing Asiwaju Bola Ahmed Tinubu in Akure earlier today during his visit to Afenifere Leaders      http",neutral,0.8977962732315063,Nigeria,WesternPost WesternPostNews BolaAhmedTinubu APC BAT2023
2430,"Elder statesman, Chief Reuben Fasoranti, has received the presidential candidate of the @user @user in Akure, Ondo State capital. Tinubu who arrived at the residence of the elder statesman was blessed by Fasoranti. God bless Nigeria   http",positive,0.8507019877433777,,BAT2023 Obidients
2431,"Former SGF and AD/APP Presidential Candidate, Chief Olu Falae has endorsed Asiwaju Bola Tinubu for President  http",neutral,0.807667076587677,"Ondo, Nigeria",BAT2023
2432,"We took our Door To Door Campaign to Mushin today. The Chairman, Odi Olowo/Ojuwoye LCDA, Mushin. Honorable Rasak Ajala came out &amp; gave his kudos to us.  http",positive,0.5838555693626404,,BAT2023
2433,Asiwaju Bola Ahmed Tinubu receives blessings of the original yoruba leader and afenifere chieftain in Akure.     http,positive,0.5762422680854797,Bourdillon,BAT2023 BATKSM2023 RenewedHope2023 KENNY4BAT
2434,Chief Olu Falae endorses Asiwaju for President.     http,neutral,0.7772075533866882,Bourdillon,RenewedHope2023 BAT2023 BATKSM2023 KENNY4BAT
2435,"If you don't know what politics is all about. Kindly, take your time to study it. You can't come from nowhere and win presidential election. ",negative,0.567679762840271,,BAT2023
2436,Asiwaju Tinubu today in Ondo state in a meeting with Afenifere leaders.   http,neutral,0.9028788805007935,"Ogun, Nigeria",BAT2023 TinubuShettima2023
2437,This man called @user is under an uncontrollable and dangerous influence. Is campaigning all about talking rubbish? Wetin concern 200 million Nigerians with World Cup?😂 Did he check the country with the highest population? Did they qualify? Please check this man😂  http,negative,0.8941471576690674,"Lagos, Nigeria",BAT2023
2438,Data received from @user thanks to @user blessings always. Appreciate ma'am @user  http,positive,0.976538896560669,"Lagos, Nigeria",BAT2023
2439,"Believing PDP will win in the coming election is a SCAM! To me, Jardon needs more money. For the next 8-16 years, Lagos remains APC and APC remains Lagos. Labour can't even give PDP a tough challenge. @user has done exceedingly well and deserves a second term.  http",positive,0.48768141865730286,"Lagos, Nigeria",BAT2023
2440,"Am sorry, but why is this tweet getting 12k likes? Sounds to me like an approval that the man deserves to be KIDNAPPED by BANDITS. This is not how to build a new Nigeria, IMHO. I get we don't want  but why rejoice about a kidnap 🤮. Even  won't like this tweet http",negative,0.8860564231872559,#somewhereifeelsafe,BAT2023 Peterobi
2441,[PHOTO OF THE DAY] …And it came with a victory blessings…..   @user @user @user @user http,positive,0.6535181999206543,🌍 ,RenewedHope2023 BAT2023
2442," Arrival of APC Presidential Candidate Asiwaju Bola Ahmed Tinubu in Akure, Ondo State to present his manifesto to the authentic leadership of Afenifere Sociocultural Group, ably led by Pa Reuben Fasironti.   @user @user @user http",neutral,0.9128629565238953,🌍 ,BAT2023 RenewedHope2023 Seoul
2443,"Nigeria's next President, @user receiving elderly blessings from Afenifere leader, Pa. Reuben Fasoranti earlier today..  http",positive,0.60235595703125,Abuja Nigeria,BAT2023
2444,Nigerians living in Nigeria 🇳🇬 knows that it’s only Bola Ahmed Tinubu among the 3 presidential candidates that can turn things around. ,neutral,0.6835886240005493,Metaverse,BAT2023
2445,"You want to hear Tinubu speak live? Here you have it! Speaking to those that matter not @user or @user asking silly questions they don’t even know answers to. Tune in, watch and learn how he speaks to the employers of labor.  Psquare Tinubu  http",neutral,0.5072302222251892,"Lagos, Nigeria",BAT2023 Lag
2446,The Yorubas value the blessings of their elders. It's the seal of success.... Go and Verify   http,positive,0.6121520400047302,Lagos/PH .Nigeria,BAT2023 RenewedHope2023
2447,@user @user @user @user @user @user @user @user @user @user @user See as I am smiling....,positive,0.8849003314971924,"Port Harcourt, Nigeria",BAT2023
2448,Live from Akure!!  http,neutral,0.6544482707977295,Messi x CHELSEA camp nou.,BAT2023
2449,"Gbenga Daniel , Olu Falae, Bisi Akande , Baba Fasoranti , Asiwaju Ahmed Bola Tinubu ( The Jagaban )     http",neutral,0.9118001461029053,"Lagos, Nigeria",Akure Afenifere BAT2023 Tinubu
2450,  http,neutral,0.514354407787323,"Nasarawa, Nigeria",Credible BAT2023
2451," himself nah movement... A movement towards a progressive Lagos, towards a progressive country... ... http",neutral,0.7191491723060608,Nigeria,BAT BAT2023
2452,"This one that Nasarawa is now a country according to Pit-Obi, I'm relocating to the Republic of Nasarawa dasol... 🏃🏼‍♀️🏃🏼‍♀️🏃🏼‍♀️  ",neutral,0.7718031406402588,"Lagos, Nigeria",bets BAT2023
2453, Sunday blessings...  o'clock http,positive,0.8246896862983704,Lagos Nigeria/Anfield England,BAT2023 jagaban
2454,Endorsed✅   http,neutral,0.49783822894096375,"Abuja, Nigeria",RenewedHope2023 BAT2023
2455," Asiwaju Tinubu Recieving Blessings From The Authentic Afenifere Grand Leader, Pa Fasoranti. http",neutral,0.585737407207489,"Nasarawa, Nigeria",BAT2023
2456,Asiwaju Bola Ahmed Tinubu In Akure …    http,neutral,0.8938190340995789,worldwide,RenewedHope BAT2023 Tinubu2023
2457,"Thanks for the 100 followers, we appreciate you more🙏🙏 slow and steady we grow together insha Allah. If u haven't follow us, abeg do🙏 ....Karin-Kapo, yiye lounyeni. Akure Yah...WE KEEP HOPE IS ALIVE.  @user @user @",positive,0.9739564657211304,State of Omoluwabi.,BAT2023
2458,@user @user @user Thanks ma ,positive,0.8180434107780457,"Lagos, Nigeria",BAT2023
2459, http,neutral,0.451726496219635,"Lagos, Nigeria",BAT2023
2460,Asiwaju Bola Ahmec Tinubu @user in Akure to meet Afenifere leaders    http,neutral,0.9173523187637329,Lagos,RenewedHope2023 BAT2023 BATKSM2023
2461,Asiwaju Bola Ahmed Tinubu is currently in Akure. Asiwaju In Akure …    http,neutral,0.9131020307540894,Oyo Alaafin,RenewedHope BAT2023 OtiShe2023
2462,@user I welcome you to my state Great Jagaban  ♾️♾️♾️,positive,0.9827423095703125,Akure,BAT2023
2463,@user Sowore went from Revolution now to Presidential candidate of one Nigeria. Obi went from IPOB Advocate to an advocate of one Nigeria. Atiku went from supporting religious extremism to one Nigeria. Tinubu went from peace and unity to peace and unity. Vote Tinubu. ,neutral,0.7137349247932434,,BAT2023
2464,@user @user APC just want to solidify their base. The trick is not to be too confident even if you have it all ready for the win. This is how I approach life too. Even with 10 books on combating money laundering I write like every book is my first. ,neutral,0.587435245513916,,BAT2023
2465,Governor SANWO OLU @user when he was SA to Gov. Asiwaju Bola Ahmed Tinubu @user Go and build people and one day they will pay you back... Vawulence Igbo  http,neutral,0.7115617394447327,"Bauchi, Nigeria 🇳🇬 ",BAT2023
2466,Daddy of Daddies is coming to town today. PepperDem gang oshey o baby  http,neutral,0.8296064734458923,"Ondo, Nigeria",BAT2023
2467,"Lagos, Nigeria 🇳🇬 ❤️ @user @user @user   http",positive,0.9127996563911438,"Lagos, Nigeria",Lagos BAT2023
2468,"Listening to Hausa music for @user somehow naturally makes my head swollen. It makes my love for those Hausa musicians grows stronger. It makes me want to be listening to Hausa music everytime,even I don't understand their contexts.    http",positive,0.9291850328445435,"Kwara, Nigeria",BAT2023 BATSHET2023 BATKSM2023
2469,Oh dear……. Madam Hadiza will be with us today on  This will be interesting.  ♾ http,positive,0.9586194753646851,Global,ABATSpaces BAT2023
2470,"The presidential candidate of the  Asiwaju Bola Ahmed Tinubu @user will on Sunday be in Akure, Ondo State to pay a courtesy visit to Pa Reuben Fasoranti and the leadership of Afenifere, the Yoruba cultural and political organisation.  http",neutral,0.9471819400787354,"Abuja, Nigeria",APC BAT2023
2471,I still find It difficult that she's  http http,negative,0.8217995762825012,"Lagos, Nigeria",BAT2023
2472,"@user @user @user @user @user I think BAT is ur headache right?? That’s why u will see him in dt Aso rock 2023 as the president of this great nation Nigeria 🇳🇬, nd u will have severe headache for the next 8yrs if u don’t stop hating on Tinubu. I hope you heal from this hatred.. ✌🏾✌🏾🇳🇬💯",negative,0.7545334696769714,"Lagos, Nigeria",BAT2023
2473,Peter Obi is the next president of Nigeria come 2023....amen 🙏       @user @user @user @user @user @user @user @user @user @user @user,positive,0.5914673209190369,Canada,ObiDatti023 OBIdientlyYusful Obidients BAT2023 AtikuOkowa2023 NigeriaDecides2023
2474,This was what made me stand on Tinubu’s Mandate since 2003. My Grandmother benefited from Jigi Bola(eyes surgery for elders) and a correctional limb deformity surgery for my brother as seen in the pic. His life changed the day he had that free surgery.    http,positive,0.6655908823013306,"Lagos, Nigeria",BAT2023 APC asiwaju
2475,"@user @user Of cos, you will see it too... ...",neutral,0.7700505256652832,Nigeria,BAT2023
2476,BRF giving kudos to his Predecessor but it was BRF’s &amp; Ambode’s Lagos that you grew or came to know. Reason why you choose to starve yourself the understanding of what the bedrock of their success were. Take it or Leave it  OTILOR http,neutral,0.6547078490257263,"Lagos, Nigeria",BAT2023
2477,"FLASH Maiduguri coming all out for Senator Kashim Shettima, reassures him that Borno State Is 100% Going the Asiwaju Tinubu's way.   http",neutral,0.6531592607498169,Lagos/PH .Nigeria,BAT2023 BATKASH
2478,Tinubu commenced the development of Computer education and provision of equipment to special schools.    http,neutral,0.8649137020111084,Bourdillon,BAT2023 BATKSM2023 KENNY4BAT
2479,My Incoming President by God's grace.  http,positive,0.8236874341964722,,BAT2023
2480,"The same BAT they are trying to speak ill about today because they have switch camp. ""Ibaje eniyan ko da ise Oluwa duro"". Remember, you must always return every good done to you with good and not evil.   http",neutral,0.6288700103759766,"Lagos, Nigeria",BAT2023 APCNIGERIA
2481,"Is this not their alright Peter? OBI OFF IGNITION KEY HERE IN NASARAWA PALACE. If na Asiwaju now media go don full say baba dey sleep, you can see how Obi dey dance for here 😀😀😀😀😀 when you tell them you can't cheat nature some OBIDIOTS we still abuse you. @user  http",negative,0.6813719272613525,"Lagos, Nigeria",BAT2023
2482,Enjoying the Sunday vibe here with madam from BAT Lagos Eko oni ba'je Ajumose ipinle Eko ti gbogbo wa ni @user @user  ❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥 http,positive,0.9489990472793579,nigeria,BAT2023
2483,"APC presidential candidate will today, in Akure, Ondo State, present his 80-page Action Plan, the  to the leadership of Afenifere, the Yoruba cultural and political organization. he is speaking to you now oo, better listen.  Afenifere",neutral,0.7244003415107727,,RenewedHope BAT2023
2484,OBIdients trying in vain to put Peter Obi in Aso Rock 🤣🤣    http,negative,0.5721461772918701,Nigeria,VoteWisely VoteTinubuShettima BAT2023
2485,        http,neutral,0.6406295895576477,Nigeria,2023Election ObidattiInLafia PeterObiForPresident2023 BAT2023 AtikuOkowa2023 PDP LabourParty APC
2486,"@user @user As a youth, my vote, family, friends and community at large are all voting for Tinubu and he will be the President Of Nigeria come next year 💯 ",positive,0.840816855430603,,BAT2023
2487,"""@Olatrykar: Part2 While coming back from Oyo state (Ibadan) I stopped in the middle of the traffic to engage some commuters and hawkers on their choice for the 2023 Presidential election. The response was massive  @user @user @user",neutral,0.7043606638908386,Nigeria,BAT2023
2488,"""@Olatrykar: While coming back from Oyo state (Ibadan) I stopped in the middle of the traffic to engage some commuters and hawkers on their choice for the 2023 Presidential election. The response was massive  @user @user @user",neutral,0.6900357007980347,Nigeria,BAT2023
2489,Part2 While coming back from Oyo state (Ibadan) I stopped in the middle of the traffic to engage some commuters and hawkers on their choice for the 2023 Presidential election. The response was massive  @user @user @user @user http,neutral,0.7091259956359863,"Lagos, Nigeria",BAT2023
2490,"BREAKING : Tinubu set to present Action Plan to Pa Fasoranti, other Afenifere leaders http  ",neutral,0.9067729115486145,"Abuja, Nigeria",BAT2023 RenewedHope
2491,While coming back from Oyo state (Ibadan) I stopped in the middle of the traffic to engage some commuters and hawkers on their choice for the 2023 Presidential election. The response was massive  @user @user @user @user http,neutral,0.6926477551460266,"Lagos, Nigeria",BAT2023
2492,@user @user  ,neutral,0.665004312992096,"Lagos, Nigeria",BAT2023 Adebule4Senate
2493,"@user CARES about the people and want the best for them. She is a mother that understands the importance of good governance centered around the people, for the people and by the people. ADEBULE WILL REPRESENT LAGOS WEST EXCELLENTLY VOTE APC   http",positive,0.6676962375640869,"Ikeja, Lagos",Adebule4Senate BAT2023
2494,@user Na Tinubu Lagos logo I still dey see☺️☺️☺️ ,positive,0.6656071543693542,"Lagos, Nigeria",BAT2023
2495,We are set to hit the streets with the sole message of VOTE APC We are starting today from Ijebu North Local Government We move!!!!!       http,neutral,0.6678053736686707,"Abeokuta,Ogun State,Nigerian",DATILL2027 BAT2023 DapoAbiodun OgunState ISEYA APC
2496,It may seem as though marketing BAT is easier than marketing his rivals. My little findings of him has really broadeed my knowledge &amp; cleared certain misconceptions I had of Tinubu. Tinubu truly has a track record of excellence. Tinubu Peter Obi  Atiku,positive,0.7372847199440002,,BAT2023
2497,"He is also a square peg in a square hole, who can never shortchange the entitlements of the constituents for his own benefits.    ",neutral,0.4783324599266052,,IRE4REP2023 TinubuShettima2023 BAT2023 BATKSM2023
2498,"Happy Sunday! Let’s hold on to the promises of God that Nigeria will be a great country, let’s pray and wish for the goodness of the land. Fear not for Tinubu is coming and our hopes are renewed   http",positive,0.9639850854873657,,RenewedHope2023 BAT2023
2499,Past president and current president 2023-2027   http,neutral,0.8566052317619324,,BAT2023 ObidattiInLafia
2500,"Now I understand who Obi campaign donations had to go into private account instead of party account. Obi is a crook, he won't release the money anyhow to them... Everyone is keeping quiet to save their face. Once losing is clear, una go see and hear katakata... ...",negative,0.6719775795936584,Nigeria,BAT2023
2501,@user @user @user @user  ♾♾♾,neutral,0.7914446592330933,"Lagos, Nigeria",BAT2023
2502,Some people are even following Obi thinking he is a Christian 🤣😂😅🤣... Obi nah crook... ...,neutral,0.6070608496665955,Nigeria,BAT2023
2503,"The funny thing is those against Asiwaju knows every good things and rumours about him, but they don't know anything about Obi... This  thing nah confirm witchcraft... ...",neutral,0.5147584676742554,Nigeria,Obidients BAT2023
2504,"The time to build the country we want is now, Let's join hands together in supporting Asiwaju and Kashim's candidacy.   http",positive,0.742574155330658,Somewhere around the world,BAT2023 BATKSM2023
2505,"BREAKING : Tinubu set to present Action Plan to Pa Fasoranti, other Afenifere leaders http  ",neutral,0.9067729115486145,"Lagos, Nigeria",BAT2023 RenewedHope2023
2506,"@user @user Wow. So you are from Anambra? You look amazingly beautiful. To add to this, you are super intelligent. Glad that you are part of the Agbado team. ",positive,0.9907792806625366,,BAT2023
2507,"@user With the increase insecurity in the country, you just need to secure your environment.        http",negative,0.5523785948753357,"Lagos, Nigeria",Afenifere NottinghamForest Tuchel GrahamPotter BAT2023 ObiDatti2023 AtikuOkowa2023
2508,"How come APC supporters make better arguments than Obidients. In all the twitter spaces I’ve been on, I have never seen an Obi supporter defeat an APC supporter in political debates. What’s really happening?    Buhari Peter Obi",neutral,0.4903810918331146,Nigeria,PeterObi BAT2023 Tinubu
2509,Good morning lovers of @user the incoming President of Nigeria... ,positive,0.8959397673606873,Nigeria,BAT2023
2510,When the election come we we vote election according to election If you like stay there and be shouting  or Who so ever you want to shout,neutral,0.7385886311531067,,BAT2023
2511,@user @user @user We are voting massively for Tinubu and he will be the President Of Nigeria come next year 💯 ,positive,0.839966893196106,,BAT2023
2512,I think 🤔 I might just vote  I really do not care at this point. http,neutral,0.5221291780471802,"Lagos, Nigeria",BAT2023
2513,"@user @user @user If you don’t get it, LEAVE IT !!  ",negative,0.7067182660102844,EVERYWHERE,RenewedHope2023 BAT2023
2514,"@user has expressed confidence that the party’s Presidential Candidate,  , will not abuse the rule of law, having been a victim of military brutality in his struggle for Democracy. http",neutral,0.6654265522956848,,BAT2023
2515, @user  http,neutral,0.635220468044281,Lagos,ObidattiInLafia BAT2023
2516,Nigerians are the problem of NIGERIA!   http,negative,0.9482780694961548,"Lagos, Nigeria",Renewedhope23 BAT2023
2517,"Hajiya Zainab Abubukar Ibrahim APC Deputy Woman Leader, Hajiya Safaa National Secretary Independent Campaign Council (ICC) General Ibrahim Abdulmalik rtd, Director Security and intelligence PCC.     http",neutral,0.8885723352432251,worldwide,RenewedHope2023 BAT2023 Shettima2023 Tinubu2023
2518,"BREAKING : Tinubu set to present Action Plan to Pa Fasoranti, other Afenifere leaders. http  ",neutral,0.8954955339431763,Nigeria,BAT2023 RenewedHope2023
2519,"Of a truth, working with Asiwaju will bring anyone into a space where they will see up close, a man who is intentional about a working Nigeria.  👓👓👓 http",positive,0.6605557799339294,The World is my Oyster ,BAT2023
2520,"BREAKING : Tinubu set to present Action Plan to Pa Fasoranti, other Afenifere leaders http  ",neutral,0.9067729115486145,Canada,BAT2023 RenewedHope
2521,@user @user We need BolaTinubu to be incoming president in 2023,neutral,0.8599493503570557,,
2522,"BREAKING : Tinubu set to present Action Plan to Pa Fasoranti, other Afenifere leaders http  ",neutral,0.9067729115486145,"Lagos, Nigeria",BAT2023 RenewedHope
2523,"BREAKING : Tinubu set to present Action Plan to Pa Fasoranti, other Afenifere leaders http  ",neutral,0.9067729115486145,Lagos Nigeria,BAT2023 RenewedHope
2524,"BREAKING : Tinubu set to present Action Plan to Pa Fasoranti, other Afenifere leaders http  ",neutral,0.9067729115486145,Lagos,BAT2023 RenewedHope2023
2525,"FLASH: The Presidential candidate of the APC, Asiwaju Bola Ahmed Tinubu @user will on Sunday be in Akure, Ondo State to pay a courtesy visit to Pa Reuben Fasoranti and the leadership of Afenifere, the Yoruba cultural and political organisation. ",neutral,0.93543940782547,"Lagos, Nigeria",BAT2023
2526,"BREAKING : Tinubu @user set to present Action Plan to Pa Fasoranti, other Afenifere leaders @user @user @user @user @user http  ",neutral,0.9215872883796692,"Lagos, Nigeria",BAT2023 RenewedHope
2527,"BREAKING : Tinubu set to present Action Plan to Pa Fasoranti, other Afenifere leaders http  ",neutral,0.9067729115486145,Africa ,BAT2023 RenewedHope
2528,@user Why Waste Your Time Campaigning Against Peter Obi? Just Hand Him The 🎤 And Watch Him De-market Himself... 😂😂😂😂😂  ,negative,0.7410814762115479,"Lagos, Nigeria 🇳🇬",RenewedHope2023 BAT2023
2529,"Congratulations to the people of Nasarawa State, PitObi gave you people a country of your own today... Oni yeye, alakori, iro labi Nigeria Limited 🤣🤣🤣🤣🤣🤣🤣🤣   ",positive,0.9416924715042114,,BAT2023 BATKSM2023 RenewedHope2023
2530,@user What about tonotono... VOTE  ,neutral,0.8612077832221985,"Lagos, Nigeria",BAT2023 OURONLYHOPE
2531,@user @user Buhari is using Buhari's plan. He is not the kind of adopt the plan of others. But Tinubu is a team leader. A great leader knows how to work with a team and implement impactful measures. Vote Tinubu. ,neutral,0.5700373649597168,,BAT2023
2532,The Next President of the Federal Republic of Nigeria. IN SHA ALLAH.   http,neutral,0.7452337741851807,Abuja,ObidattiInLafia BAT2023
2533,Una fada!      http,neutral,0.7190076112747192,Here,BAT2023 EmiLoKan Jagaban Tinubu TinubuShettima2023
2534,"💥💥Rice.... 😆 They love saying rice was N9,000 in 2014 but won't say it was N1,900 in 1999, and was even N30 in 1984.  ",neutral,0.4892286956310272,,BAT2023 RenewedHope2023
2535,With BATIC National Chairman Sen. Gani Solomon (GOS) today. @user @user @user @user @user    http,neutral,0.941267192363739,"Lagos, Nigeria",TINUBU4PRESIDENT2023 TinubuShettima2023 BAT2023
2536,The idiots are looking for urgent 2k No be departmental election be this o   http,negative,0.8746329545974731,,BAT2023 obidiots
2537,"Nosa tells his  of resilience, of grit and a culture of hard, relentless work. It is not just about him, this is a man that can afford to sit in the ivory towers but he is out and about for the good of the common man.  👓👓👓 Specs http",positive,0.4942045211791992,Higher than ur expectation,AsiwajuStory BAT2023
2538,"@user @user 😂🤣😂🤣... I can't be arguing with a learner, I'm not talking of money for vote buying yet... Narrative kò, narrative ní... ...",negative,0.5142946839332581,Nigeria,BAT2023
2539,"Watch out for my rally in NASARAWA, It will be bigger, better and stronger.. As you know I can pull and turn a rotten situation to a bad one. -Bola Abraham Tinubu ",positive,0.8227972984313965,,BAT2023
2540,@user Progressive ,neutral,0.7161722779273987,Nigeria,BAT2023
2541,"@user As @user praying to got that one lucky shot to hit his tribal chief @user ., let’s pray for  to got that one lucky shot too, to make it back home safe without any charges ‘cause apart from @user I don’t think we’ve any other threats.  💪💪",neutral,0.5002016425132751,"Kaduna, Nigeria",AtikuOkowa2023 BAT2023
2542,"@user APC na quicksand…keep sinking the Country. One of my friends used to defend Buhari vehemently but has gone quiet. He supports , next time he tells my how bad 🇳🇬 has gotten, I’ll remind him how he contributed.",negative,0.7965161800384521,CLOUD ,BAT2023
2543,Marketer is sleeping 😂 Body no be firewood na 😜 Hypocrite....  ♾️♾️♾️ http,negative,0.6241309642791748,"Abuja, Nigeria",BAT2023
2544,"[MY ASIWAJU STORY] From the lenses of NOSA, his official photographer.   @user @user @user @user @user @user http",neutral,0.9185695648193359,🌍 ,RenewedHope2023 BAT2023
2545,"It's today! By 6pm, Seun Faleye will be live on Lagos TV to discuss the nitty-gritty of political parties manifestoes and their importance. He will be analysing the APC Lagos manifesto and how it will be actualized. Join in.   http",neutral,0.7661909461021423,worldwide,BAT2023 RenewedHope
2546,"It's today! By 6pm, Seun Faleye will be live on Lagos TV to discuss the nitty-gritty of political parties manifestoes and their importance. He will be analysing the APC Lagos manifesto and how it will be actualized.   http",neutral,0.8830423951148987,"Abuja, Nigeria",BAT2023 RenewedHope2023
2547,"@user Same here, InshAllah ",neutral,0.8210904598236084,,BAT2023
2548,2 in 1 ♾️ ♾️ ♾️ ♾️  http,neutral,0.6912511587142944,"Tyler, TX",BAT2023
2549,"Of a truth, working with Asiwaju will bring anyone into a space where they will see up close, a man who is intentional about a working Nigeria. ",positive,0.5824454426765442,Oyo Alaafin,BAT2023
2550,Uncle @user NAIL IT!  http,neutral,0.5634880065917969,Nigeria,BAT2023
2551, @user http,neutral,0.5329194068908691,Africa ,BAT2023
2552,2023: Asíwájú Tinubu and The North By Tunde Rahman http   ,neutral,0.9312509298324585,worldwide,RenewedHope2023 BAT2023 Tinubu2023
2553,2023: Asíwájú Tinubu and The North By Tunde Rahman http   ,neutral,0.9312509298324585,worldwide,RenewedHope2023 BAT2023 Tinubu2023
2554,I love this.  http,positive,0.9810299873352051,"Brandon, Manitoba",BAT2023
2555,@user Up up 💪  the women team keep it up 👍,positive,0.9190446734428406,"Kaduna, Nigeria",BAT2023
2556,[OPINION PIECE] 2023: Asíwájú Tinubu and The North By Tunde Rahman http    @user @user @user @user @user @user,neutral,0.9442667365074158,🌍 ,RenewedHope2023 BAT2023 BATKSM2023
2557,"How come APC supporters make better arguments than Obidients. In all the twitter spaces I’ve been on, I have never seen an Obi supporter defeat an APC supporter in political debates. What’s really happening?    Buhari Peter Obi",neutral,0.4903810918331146,,PeterObi BAT2023 Tinubu
2558,Rekindled for the weekend    http,neutral,0.8683573603630066,Nigeria,HOPE2023 BAT2023 BATKSM2023
2559,@user Better pray for him to make it back here in Nigeria 🇳🇬 before the general election 😂😂😂😂  💪,positive,0.5415472388267517,"Kaduna, Nigeria",BAT2023
2560,   @user For Président 2023 🇳🇬 ✊🏿 http,neutral,0.6806281805038452,"Federal Capital Territory, Nigeria",ABAT2023 BAT2023 ALKETUWY
2561,      http,neutral,0.5955170392990112,,Fakenews arisetv Nigerianmedia APC BolaTinubu Peterobi
2562,Oshe kini olule Oshe ikeji olule Oshe iketa olule E gbe kini yiwa  http,neutral,0.7966357469558716,Nigeria,BAT2023
